food_name,calcium_tier,vitk_tier,iron_tier,potassium_tier,magnesium_tier,zinc_tier,tyramine_tier,calcium,iron,magnesium,potassium,vitk,zinc,acid_tier
"Orange juice, no pulp, not fortified, not from concentrate, refrigerated",LOW,LOW,LOW,LOW,LOW,LOW,LOW,9.288,0.07061,10.26,182.8,,0.03206,MEDIUM
"Oranges, Navel, Pass 2, Region 1, n/a, Yes - Minerals, NFY010745",LOW,LOW,LOW,LOW,LOW,LOW,LOW,42.0,0.6,11.7,162.0,,0.08,MEDIUM
"Oranges, Navel, Pass 2, Region 1, n/a, Yes - Vitamin K, NFY01074Q",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,0.0,,MEDIUM
"Oranges, Navel, Pass 2, Region 2, n/a, Yes - Minerals, NFY01074X",LOW,LOW,LOW,LOW,LOW,LOW,LOW,38.0,0.29,10.8,147.0,,0.32,MEDIUM
"Oranges, Navel, Pass 2, Region 2, n/a, Yes - Vitamin K, NFY01075I",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,0.0,,MEDIUM
"Oranges, Navel, Pass 2, Region 3, n/a, Yes - Minerals, NFY01075O",LOW,LOW,LOW,LOW,LOW,LOW,LOW,42.0,0.34,11.3,155.0,,0.09,MEDIUM
"Oranges, Navel, Pass 2, Region 3, n/a, Yes - Vitamin K, NFY010769",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,0.0,,MEDIUM
"Oranges, Navel, Pass 2, Region 4, n/a, Yes - Minerals, NFY01076E",LOW,LOW,LOW,LOW,LOW,LOW,LOW,40.0,0.91,11.1,155.0,,0.08,MEDIUM
"Oranges, Navel, Pass 2, Region 4, n/a, Yes - Vitamin K, NFY010770",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,0.0,,MEDIUM
"Oranges, Navel, Raw, Region 1, n/a, Yes, Minerals - NFY0103ZR",LOW,LOW,LOW,LOW,LOW,LOW,LOW,41.0,0.13,10.2,167.0,,0.06,MEDIUM
"Oranges, Navel, Raw, Region 1, n/a, Yes, Vitamin K - NFY01040D",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,0.05,,MEDIUM
"Oranges, Navel, Raw, Region 2, n/a, Yes, Minerals - NFY01040S",LOW,LOW,LOW,LOW,LOW,LOW,LOW,37.0,0.11,10.3,184.0,,0.06,MEDIUM
"Oranges, Navel, Raw, Region 2, n/a, Yes, Vitamin K - NFY01041E",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,0.0,,MEDIUM
"Oranges, Navel, Raw, Region 3, n/a, Yes, Minerals - NFY01041Q",LOW,LOW,LOW,LOW,LOW,LOW,LOW,57.0,0.16,10.2,188.0,,0.08,MEDIUM
"Oranges, Navel, Raw, Region 3, n/a, Yes, Vitamin K - NFY01042C",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,0.05,,MEDIUM
"Oranges, Navel, Raw, Region 4, n/a, Yes, Minerals - NFY01042Q",LOW,LOW,LOW,LOW,LOW,LOW,LOW,46.0,0.13,10.0,168.0,,0.07,MEDIUM
"Oranges, Navel, Raw, Region 4, n/a, Yes, Vitamin K - NFY01043B",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,0.05,,MEDIUM
"Oranges, raw, navels",LOW,LOW,LOW,LOW,LOW,LOW,LOW,43.0,0.33,10.7,166.0,0.0,0.11,MEDIUM
"Oranges, raw, navels (Includes foods for USDA's Food Distribution Program)",LOW,LOW,LOW,LOW,LOW,LOW,LOW,43.0,0.33,10.7,166.0,0.0,0.11,MEDIUM
"Pawpaw, peeled, seeded, raw",LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,9.91,0.07471,10.61,220.9,,0.08486,LOW
"Peaches, Raw, Pass 2, Region 1, n/a, Yes, Minerals - NFY010BR3",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,0.0,0.19,8.4,81.0,,0.21,LOW
"Peaches, Raw, Pass 2, Region 1, n/a, Yes, Vitamin K - NFY010BRP",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,1.25,,LOW
"Peaches, Raw, Pass 2, Region 2, n/a, Yes, Minerals - NFY010BRX",LOW,MEDIUM,UNKNOWN,LOW,LOW,LOW,LOW,0.0,,8.2,70.0,,0.16,LOW
"Peaches, Raw, Pass 2, Region 2, n/a, Yes, Vitamin K - NFY010BSH",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,1.45,,LOW
"Peaches, Raw, Pass 2, Region 3, n/a, Yes, Minerals - NFY010BSP",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,0.0,0.23,7.6,89.0,,0.22,LOW
"Peaches, Raw, Pass 2, Region 3, n/a, Yes, Vitamin K - NFY010BTB",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,1.55,,LOW
"Peaches, Raw, Pass 2, Region 4, n/a, Yes, Minerals - NFY010BTJ",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,1.0,0.24,8.6,126.0,,0.26,LOW
"Peaches, Raw, Pass 2, Region 4, n/a, Yes, Vitamin K - NFY010BU3",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,1.8,,LOW
"Peaches, raw, Region 1, n/a, Yes - Minerals, Se,  NF00094D",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,7.0,0.41,8.3,161.0,,0.23,LOW
"Peaches, raw, Region 2, n/a, Yes - Minerals, Se,  NF00095C",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,7.0,0.41,8.1,170.0,,0.26,LOW
"Peaches, raw, Region 3, n/a, Yes - Minerals, Se,  NF0009DJ",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,5.0,0.42,7.4,138.0,,0.26,LOW
"Peaches, raw, Region 4, n/a, Yes - Minerals, Se,  NF0009EI",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,8.0,0.49,7.8,140.0,,0.27,LOW
"Peaches, yellow, raw",LOW,LOW,LOW,LOW,LOW,LOW,LOW,4.0,0.34,8.0,122.0,1.5,0.23,LOW
"Peanut butter, creamy",LOW,LOW,MEDIUM,HIGH,HIGH,HIGH,LOW,49.85,1.853,192.6,654.0,0.0,3.062,LOW
"Peanut butter, smooth style, with salt",LOW,MEDIUM,MEDIUM,HIGH,HIGH,MEDIUM,LOW,49.0,1.73,169.0,564.0,,2.54,LOW
"Peanuts, raw",LOW,MEDIUM,MEDIUM,HIGH,HIGH,MEDIUM,LOW,49.13,1.554,179.7,635.6,,2.78,LOW
"Pear, Anjou, green, with skin, raw",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,9.986,0.0,6.494,122.5,,0.1074,LOW
"Pear, Anjou, green, with skin, seeded, core removed, raw",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,9.98625,0.0,6.49375,122.5,,0.1073625,LOW
"Pears, Bartlett, Pass 2, Regions 1 & 4, n/a, Yes - Minerals, NFY0106WB",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,10.0,0.28,6.6,92.0,,0.08,LOW
"Pears, Bartlett, Pass 2, Regions 1 & 4, n/a, Yes - Vitamin K, NFY0106WU",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,1.1,,LOW
"Pears, Bartlett, Pass 2, Regions 2 & 3, n/a, Yes - Minerals, NFY0106X1",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,11.0,0.21,6.6,78.0,,0.07,LOW
"Pears, Bartlett, Pass 2, Regions 2 & 3, n/a, Yes - Vitamin K, NFY0106XH",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,1.35,,LOW
"Pears, Bartlett, Regions 1 & 4, n/a, Yes, Minerals - NFY00008E",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,9.0,0.11,6.4,121.0,,0.08,LOW
"Pears, Bartlett, Regions 1 & 4, n/a, Yes, Vitamin K - NFY00008U",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,2.6,,LOW
"Pears, Bartlett, Regions 2 & 3, n/a, Yes, Minerals - NFY00007P",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,4.0,0.08,3.3,57.0,,0.05,LOW
"Pears, Bartlett, Regions 2 & 3, n/a, Yes, Vitamin K - NFY000085",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,2.5,,LOW
"Pears, Bosc, Regions 1 & 4, n/a, Yes, Minerals - NFY0000B2",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,11.0,0.13,7.2,135.0,,0.12,LOW
"Pears, Bosc, Regions 1 & 4, n/a, Yes, Vitamin K - NFY0000BI",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,2.5,,LOW
"Pears, Bosc, Regions 2 & 3, n/a, Yes, Minerals - NFY0000AF",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,5.0,0.08,4.0,68.0,,0.06,LOW
"Pears, Bosc, Regions 2 & 3, n/a, Yes, Vitamin K - NFY0000AV",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,3.9,,LOW
"Pears, Green Anjou, Regions 1 & 4, n/a, Yes, Minerals - NFY0000GH",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,12.0,0.15,6.8,133.0,,0.11,LOW
"Pears, Green Anjou, Regions 1 & 4, n/a, Yes, Vitamin K - NFY0000GX",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,2.05,,LOW
"Pears, Green Anjou, Regions 2 & 3, n/a, Yes, Minerals - NFY0000FS",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,5.0,0.09,3.7,79.0,,0.04,LOW
"Pears, Green Anjou, Regions 2 & 3, n/a, Yes, Vitamin K - NFY0000G8",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,2.55,,LOW
"Pears, raw, bartlett",LOW,LOW,LOW,LOW,LOW,LOW,LOW,8.0,0.17,5.7,87.0,1.9,0.07,LOW
"Pears, raw, bartlett (Includes foods for USDA's Food Distribution Program)",LOW,LOW,LOW,LOW,LOW,LOW,LOW,8.0,0.17,5.7,87.0,1.9,0.07,LOW
"Peas, green, sweet, canned, sodium added, sugar added, drained and rinsed",LOW,MEDIUM,MEDIUM,LOW,MEDIUM,LOW,LOW,28.21,1.139,21.91,109.2,,0.712,LOW
"Peppers, bell, green, raw",LOW,LOW,LOW,LOW,LOW,LOW,LOW,7.496,0.1861,9.004,163.1,,0.1256,LOW
"Peppers, bell, orange, raw",LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,4.899,0.3652,10.43,200.8,,0.2422,MEDIUM
"Peppers, bell, red, raw",LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,6.361,0.3533,10.98,212.7,,0.2023,LOW
"Peppers, bell, yellow, raw",LOW,LOW,LOW,LOW,LOW,LOW,LOW,6.686,0.3596,10.34,197.3,,0.193,LOW
"Pickles, Kosher dill",LOW,LOW,LOW,LOW,LOW,LOW,LOW,49.5,0.1938888888888889,6.894444444444444,107.27777777777777,,0.10555555555555557,LOW
"Pickles, cucumber, dill or kosher dill",LOW,LOW,LOW,LOW,LOW,LOW,LOW,54.0,0.23,7.1,112.0,5.6000000000000005,0.11,LOW
"Pineapple, raw",LOW,LOW,LOW,LOW,LOW,LOW,MEDIUM,12.496666666666666,0.054,13.375555555555556,137.07777777777778,,0.10672222222222222,MEDIUM
"Plantains, black, overripe, peeled, raw",LOW,LOW,LOW,HIGH,MEDIUM,LOW,MEDIUM,3.9,0.31483333333333335,31.733333333333334,408.1666666666667,,0.14916666666666667,LOW
"Plantains, green, unripe, peeled, raw",LOW,LOW,LOW,HIGH,MEDIUM,LOW,LOW,4.831666666666666,0.33416666666666667,29.46666666666667,406.25,,0.18499999999999997,LOW
"Plantains, overripe, raw",LOW,LOW,LOW,HIGH,MEDIUM,LOW,MEDIUM,3.9,0.3148,31.73,408.2,,0.1492,LOW
"Plantains, ripe, raw",LOW,LOW,LOW,MEDIUM,MEDIUM,LOW,LOW,3.825,0.3192,33.93,395.6,,0.1467,LOW
"Plantains, underripe, raw",LOW,LOW,LOW,HIGH,MEDIUM,LOW,LOW,4.832,0.3342,29.47,406.3,,0.185,LOW
"Plantains, yellow, ripe, peeled, raw",LOW,LOW,LOW,MEDIUM,MEDIUM,LOW,LOW,3.8249999999999997,0.31916666666666665,33.93333333333333,395.5833333333333,,0.14666666666666667,LOW
"Plum, black, with skin, pitted, raw",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,4.03125,0.0,6.615,186.25,,0.045175,LOW
"Plum, black, with skin, raw",LOW,MEDIUM,LOW,LOW,LOW,LOW,LOW,4.031,0.0,6.615,186.3,,0.04518,LOW
"Pork, belly, with skin, raw",LOW,LOW,LOW,MEDIUM,LOW,MEDIUM,LOW,4.205,0.38167142857142855,12.182857142857143,207.91428571428574,,1.0672857142857144,LOW
"Pork, chop, center cut, raw",LOW,LOW,LOW,MEDIUM,MEDIUM,MEDIUM,LOW,4.123777777777778,0.42125555555555555,23.43777777777778,366.5,,1.325,LOW
"Pork, cured, bacon, cooked, restaurant",LOW,LOW,MEDIUM,HIGH,MEDIUM,HIGH,LOW,13.0,1.28,36.5,557.0,,3.56,LOW
"Pork, ground, raw",LOW,LOW,LOW,MEDIUM,LOW,MEDIUM,LOW,5.857,0.7876,19.03,317.7,,2.226,LOW
"Pork, loin, boneless, raw",LOW,LOW,LOW,MEDIUM,MEDIUM,MEDIUM,LOW,4.111,0.4519,21.96,361.2,,1.57,LOW
"Pork, loin, tenderloin, boneless, raw",LOW,LOW,LOW,MEDIUM,MEDIUM,MEDIUM,LOW,4.528,0.9293,24.66,397.4,,1.773,LOW
"Potatoes, gold, without skin, raw",LOW,LOW,LOW,HIGH,MEDIUM,LOW,LOW,5.942555555555556,0.37275555555555556,22.299999999999997,445.7555555555556,0.27121212121212124,0.37387777777777775,LOW
"Potatoes, red, without skin, raw",LOW,LOW,LOW,HIGH,MEDIUM,LOW,LOW,5.127555555555555,0.39112222222222226,23.56222222222222,472.0,0.37866666666666665,0.3922555555555556,LOW
"Potatoes, russet, without skin, raw",LOW,LOW,LOW,HIGH,MEDIUM,LOW,LOW,7.801222222222222,0.38349999999999995,25.637777777777778,450.1222222222222,0.496,0.37812222222222225,LOW
"Raspberries, raw",LOW,LOW,LOW,LOW,LOW,LOW,LOW,16.41,0.4501,19.15,155.8,,0.2213,LOW
"Restaurant, Chinese, fried rice, without meat",LOW,LOW,LOW,LOW,LOW,LOW,LOW,11.0,0.46,9.7,69.0,,0.69,LOW
"Restaurant, Chinese, sweet and sour pork",LOW,LOW,HIGH,LOW,LOW,MEDIUM,LOW,46.0,3.07,13.0,152.0,14.9,1.07,LOW
"Restaurant, Latino, pupusas con frijoles (pupusas, bean)",LOW,LOW,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,51.0,1.46,53.6,305.0,4.1000000000000005,0.94,LOW
"Restaurant, Latino, tamale, pork",LOW,LOW,LOW,LOW,MEDIUM,MEDIUM,LOW,75.0,0.87,26.2,152.0,3.9499999999999997,1.2,LOW
"Rice, black, unenriched, raw",LOW,LOW,MEDIUM,MEDIUM,HIGH,MEDIUM,LOW,14.399999999999999,1.1163333333333334,113.41111111111111,255.56666666666666,,1.716222222222222,LOW
"Rice, brown, long grain, unenriched, raw",LOW,LOW,MEDIUM,MEDIUM,HIGH,MEDIUM,LOW,8.058,1.242,115.0,250.1,,1.854,LOW
"Rice, red, unenriched, dry, raw",LOW,LOW,MEDIUM,MEDIUM,HIGH,MEDIUM,LOW,9.223777777777777,1.1981111111111111,125.5,245.1222222222222,,2.562555555555556,LOW
"Rice, white, long grain, unenriched, raw",LOW,LOW,LOW,LOW,MEDIUM,MEDIUM,LOW,4.46,0.1405,26.53,82.26,,1.354,LOW
"Ricotta cheese, whole milk",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,1.2333333333333334,,LOW
"Romaine Lettuce, Pass 2, Region 1 - Minerals - NFY0105FQ",LOW,MEDIUM,LOW,MEDIUM,LOW,LOW,LOW,28.0,0.85,12.4,240.0,,0.33,LOW
"Romaine Lettuce, Pass 2, Region 1 - Vitamin K - NFY0105GD",UNKNOWN,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,55.5,,LOW
"Romaine Lettuce, Pass 2, Region 2 - Minerals - NFY0105GM",LOW,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,LOW,30.0,1.54,13.9,240.0,,0.19,LOW
"Romaine Lettuce, Pass 2, Region 2 - Vitamin K - NFY0105H7",UNKNOWN,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,64.5,,LOW
"Romaine Lettuce, Pass 2, Region 3 - Minerals - NFY0105HD",LOW,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,LOW,32.0,1.17,11.1,234.0,,0.22,LOW
"Romaine Lettuce, Pass 2, Region 3 - Vitamin K - NFY0105HY",UNKNOWN,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,38.45,,LOW
"Romaine Lettuce, Pass 2, Region 4 - Vitamin K - NFY0105IT",UNKNOWN,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,34.85,,LOW
"Romaine Lettuce, Region 1, n/a, Yes - Minerals - NFY0101Q9",LOW,MEDIUM,LOW,MEDIUM,LOW,LOW,LOW,38.0,0.84,15.2,273.0,,0.25,LOW
"Romaine Lettuce, Region 1, n/a, Yes - Vitamin K - NFY0101QV",UNKNOWN,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,58.0,,LOW
"Romaine Lettuce, Region 2, n/a, Yes - Minerals - NFY0101R6",LOW,MEDIUM,LOW,MEDIUM,LOW,LOW,LOW,42.0,0.64,14.7,272.0,,0.26,LOW
"Romaine Lettuce, Region 2, n/a, Yes - Vitamin K - NFY0101RT",UNKNOWN,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,50.0,,LOW
"Romaine Lettuce, Region 3, n/a, Yes - Minerals - NFY0101S6",LOW,MEDIUM,LOW,MEDIUM,LOW,LOW,LOW,36.0,0.76,13.9,253.0,,0.24,LOW
"Romaine Lettuce, Region 3, n/a, Yes - Vitamin K - NFY0101ST",UNKNOWN,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,54.0,,LOW
"Romaine Lettuce, Region 4, n/a, Yes - Minerals - NFY0101T6",LOW,MEDIUM,LOW,MEDIUM,LOW,LOW,LOW,40.0,0.84,14.4,261.0,,0.27,LOW
"Romaine Lettuce, Region 4, n/a, Yes - Vitamin K - NFY0101TS",UNKNOWN,MEDIUM,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,54.5,,LOW
"Rutabaga, peeled, raw",LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,42.0,0.13725555555555558,15.437777777777777,266.6222222222222,,0.21112222222222224,LOW
"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",MEDIUM,LOW,LOW,LOW,MEDIUM,LOW,LOW,101.04743846153846,0.5415615384615384,21.53846153846154,158.21794615384619,,0.3118230769230769,LOW
"SPINACH, BABY",LOW,HIGH,MEDIUM,HIGH,HIGH,LOW,LOW,68.35,1.26125,92.8625,581.75,,0.447125,LOW
"SPINACH, REGULAR (MATURE)",LOW,HIGH,MEDIUM,HIGH,HIGH,LOW,LOW,66.64375,1.0539375,92.9625,459.6875,,0.42293749999999997,LOW
Salsa,LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,26.166666666666668,0.4466666666666667,15.049999999999999,258.3333333333333,,0.21916666666666665,LOW
"Salt, table, iodized",LOW,LOW,LOW,LOW,LOW,LOW,LOW,50.0,0.0,0.0,2.0,,0.0,LOW
Salt; iodized,LOW,LOW,LOW,LOW,LOW,LOW,LOW,49.708333333333336,0.0,0.0,2.2083333333333335,,0.0,LOW
"Sauce, pasta, spaghetti/marinara, ready-to-serve",LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,27.0,0.78,18.5,319.0,,0.2,LOW
"Sauce, salsa, ready-to-serve",LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,28.0,0.42,15.2,258.0,4.2,0.2,LOW
"Sausage, Italian, pork, mild, cooked, pan-fried",LOW,LOW,MEDIUM,MEDIUM,LOW,MEDIUM,LOW,12.0,1.29,18.6,310.0,6.266666666666667,2.41,LOW
"Sausage, breakfast sausage, beef, pre-cooked, unprepared",LOW,HIGH,MEDIUM,MEDIUM,LOW,MEDIUM,LOW,35.0,1.55,19.7,263.0,,2.14,LOW
"Sausage, pork, chorizo, link or ground, cooked, pan-fried",LOW,LOW,MEDIUM,HIGH,MEDIUM,MEDIUM,HIGH,37.0,2.34,30.1,435.0,7.6000000000000005,2.19,LOW
"Sausage, turkey, breakfast links, mild, raw",LOW,LOW,MEDIUM,MEDIUM,LOW,MEDIUM,LOW,32.0,1.17,18.9,310.0,12.333333333333334,2.58,LOW
"Seeds, pumpkin seeds (pepitas), raw",LOW,LOW,HIGH,HIGH,HIGH,HIGH,LOW,37.38,8.363,499.7,691.2,,6.341,LOW
"Seeds, sunflower seed kernels, dry roasted, with salt added",LOW,LOW,HIGH,HIGH,HIGH,HIGH,LOW,78.0,5.21,358.0,689.0,0.8666666666666666,6.0,LOW
"Seeds, sunflower seed, kernel, raw",MEDIUM,LOW,HIGH,HIGH,HIGH,HIGH,LOW,115.6,4.37,301.9,656.8,,5.578,LOW
"Sesame butter, creamy",MEDIUM,LOW,HIGH,HIGH,HIGH,HIGH,LOW,115.8,7.003,356.8,407.7,1.713,6.039,LOW
"Shallots, bulb, peeled, root removed, raw",LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,26.06222222222222,0.3322555555555555,15.100000000000001,251.5,,0.2816222222222222,LOW
"Sorghum bran, white, unenriched, dry, raw",LOW,LOW,HIGH,HIGH,HIGH,HIGH,LOW,61.662222222222226,14.21,273.5222222222222,851.5,,4.4,LOW
"Sorghum flour, white, pearled, unenriched, dry, raw",LOW,MEDIUM,MEDIUM,MEDIUM,HIGH,MEDIUM,LOW,7.893777777777777,2.2249999999999996,107.01111111111112,273.8777777777778,,1.318111111111111,LOW
"Sorghum grain, white, pearled, unenriched, dry, raw",LOW,MEDIUM,MEDIUM,MEDIUM,HIGH,MEDIUM,LOW,7.449999999999999,2.0362222222222224,108.9,273.93333333333334,,1.2755555555555556,LOW
"Sorghum, whole grain, white, dry, raw",LOW,LOW,HIGH,MEDIUM,HIGH,MEDIUM,LOW,14.925555555555556,3.895,136.0,367.1222222222222,,1.7687777777777778,LOW
"Soy milk, sweetened, plain, refrigerated",MEDIUM,LOW,LOW,LOW,LOW,LOW,LOW,154.8,0.3666,17.46,117.9,0.9333333333333332,0.2636,LOW
"Soy milk, unsweetened, plain, shelf stable",MEDIUM,LOW,LOW,LOW,MEDIUM,LOW,LOW,101.0,0.5416,21.54,158.2,,0.3118,LOW
"Spinach, baby",LOW,HIGH,MEDIUM,HIGH,HIGH,LOW,LOW,68.35,1.261,92.86,581.8,,0.4471,LOW
"Spinach, mature",LOW,HIGH,MEDIUM,HIGH,HIGH,LOW,LOW,66.64,1.054,92.96,459.7,,0.4229,LOW
"Squash, acorn, raw",LOW,LOW,LOW,MEDIUM,MEDIUM,LOW,LOW,24.82,0.30774999999999997,23.75,332.0625,,0.2935,LOW
"Squash, butternut, raw",LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,21.7375,0.212875,14.945,329.125,,0.193,LOW
"Squash, pie pumpkin, peeled, seeded, raw",LOW,LOW,LOW,HIGH,LOW,LOW,LOW,16.357777777777777,0.06325,12.79888888888889,472.0666666666667,,0.13873333333333332,LOW
"Squash, spaghetti, peeled, seeded, raw",LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,16.55,0.03125,13.337777777777777,266.93333333333334,,0.1049,LOW
"Squash, summer, green, zucchini, includes skin, raw",LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,20.85,0.1945,15.29,225.8,,0.2605,LOW
"Squash, summer, yellow, includes skin, raw",LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,22.69,0.1369,16.84,220.5,,0.203,LOW
"Squash, winter, acorn, raw",LOW,LOW,LOW,MEDIUM,MEDIUM,LOW,LOW,24.82,0.3078,23.75,332.1,,0.2935,LOW
"Squash, winter, butternut, raw",LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,21.74,0.2129,14.95,329.1,,0.193,LOW
"Squash, yellow, raw",LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,22.6875,0.13687500000000002,16.8375,220.5,,0.203,LOW
"Squash, zucchini, raw",LOW,LOW,LOW,MEDIUM,LOW,LOW,LOW,20.85,0.1945,15.2875,225.8125,,0.2605,LOW
"Strawberries, Fresh, Pass 2, Region 1, n/a, Yes - Minerals, NFY0108ZD",LOW,LOW,LOW,LOW,LOW,LOW,LOW,4.0,0.17,9.7,41.0,,0.1,LOW
"Strawberries, Fresh, Pass 2, Region 1, n/a, Yes - Vitamin K, NFY010902",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,0.85,,LOW
"Strawberries, Fresh, Pass 2, Region 2, n/a, Yes - Minerals, NFY010908",LOW,LOW,LOW,LOW,LOW,LOW,LOW,7.0,0.11,12.0,66.0,,0.11,LOW
"Strawberries, Fresh, Pass 2, Region 2, n/a, Yes - Vitamin K, NFY01090X",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,1.0,,LOW
"Strawberries, Fresh, Pass 2, Region 3, n/a, Yes - Minerals, NFY010913",LOW,LOW,LOW,LOW,LOW,LOW,LOW,11.0,0.22,10.8,59.0,,0.22,LOW
"Strawberries, Fresh, Pass 2, Region 3, n/a, Yes - Vitamin K, NFY01091P",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,1.0,,LOW
"Strawberries, Fresh, Pass 2, Region 4, n/a, Yes - Minerals, NFY01091Y",LOW,LOW,LOW,LOW,LOW,LOW,LOW,12.0,0.21,13.0,85.0,,0.27,LOW
"Strawberries, Fresh, Pass 2, Region 4, n/a, Yes - Vitamin K, NFY01092K",UNKNOWN,LOW,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,,,,,1.4,,LOW
"Strawberries, fresh, Region 1, n/a, Yes - Minerals, Se, NF0008IG",LOW,LOW,LOW,LOW,LOW,LOW,LOW,14.0,0.39,11.7,114.0,,0.12,LOW
"Strawberries, fresh, Region 2, n/a, Yes - Minerals, Se, NF0008JD",LOW,LOW,LOW,LOW,LOW,LOW,LOW,14.0,0.35,11.2,109.0,,0.1,LOW
